pizza_id,order_id,pizza_name_id,quantity,order_date,order_time,unit_price,total_price,pizza_size,pizza_category,pizza_ingredients,pizza_name,order_day,order_Month
129,53,spinach_supr_m,1,01-01-2015 00:00,0.787696759,16.5,16.5,M,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza,Thursday,January
130,54,prsc_argla_m,1,01-01-2015 00:00,0.792881944,16.5,16.5,M,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza,Thursday,January
131,54,thai_ckn_l,1,01-01-2015 00:00,0.792881944,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,January
132,55,peppr_salami_s,1,01-01-2015 00:00,0.793969907,12.5,12.5,S,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza,Thursday,January
133,55,spicy_ital_l,1,01-01-2015 00:00,0.793969907,20.75,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,Thursday,January
134,56,classic_dlx_m,1,01-01-2015 00:00,0.796527778,16,16,M,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,Thursday,January
135,56,mediterraneo_l,1,01-01-2015 00:00,0.796527778,20.25,20.25,L,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza,Thursday,January
136,56,southw_ckn_m,1,01-01-2015 00:00,0.796527778,16.75,16.75,M,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,Thursday,January
137,57,classic_dlx_m,1,01-01-2015 00:00,0.799201389,16,16,M,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,Thursday,January
138,58,five_cheese_l,1,01-01-2015 00:00,0.812962963,18.5,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza,Thursday,January
139,58,pepperoni_m,1,01-01-2015 00:00,0.812962963,12.5,12.5,M,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,Thursday,January
140,59,ital_veggie_s,1,01-01-2015 00:00,0.819537037,12.75,12.75,S,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza,Thursday,January
141,59,pep_msh_pep_s,1,01-01-2015 00:00,0.819537037,11,11,S,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza",Thursday,January
142,59,pepperoni_l,1,01-01-2015 00:00,0.819537037,15.25,15.25,L,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,Thursday,January
143,60,ckn_pesto_l,1,01-01-2015 00:00,0.836990741,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza,Thursday,January
144,60,four_cheese_m,1,01-01-2015 00:00,0.836990741,14.75,14.75,M,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,Thursday,January
145,61,bbq_ckn_m,1,01-01-2015 00:00,0.839386574,16.75,16.75,M,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,Thursday,January
146,61,ital_supr_l,1,01-01-2015 00:00,0.839386574,20.75,20.75,L,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,Thursday,January
147,62,bbq_ckn_m,1,01-01-2015 00:00,0.868240741,16.75,16.75,M,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,Thursday,January
148,62,spinach_supr_m,1,01-01-2015 00:00,0.868240741,16.5,16.5,M,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza,Thursday,January
149,63,pep_msh_pep_m,1,01-01-2015 00:00,0.869236111,14.5,14.5,M,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza",Thursday,January
150,64,big_meat_s,1,01-01-2015 00:00,0.869537037,12,12,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,Thursday,January
151,65,pep_msh_pep_s,1,01-01-2015 00:00,0.886111111,11,11,S,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza",Thursday,January
152,65,sicilian_s,1,01-01-2015 00:00,0.886111111,12.25,12.25,S,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,Thursday,January
153,65,spicy_ital_s,1,01-01-2015 00:00,0.886111111,12.5,12.5,S,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,Thursday,January
154,65,spinach_supr_m,1,01-01-2015 00:00,0.886111111,16.5,16.5,M,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza,Thursday,January
155,66,classic_dlx_m,1,01-01-2015 00:00,0.908275463,16,16,M,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,Thursday,January
156,66,ital_cpcllo_m,1,01-01-2015 00:00,0.908275463,16,16,M,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,Thursday,January
157,67,southw_ckn_l,1,01-01-2015 00:00,0.919212963,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,Thursday,January
158,68,classic_dlx_m,1,01-01-2015 00:00,0.921898148,16,16,M,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,Thursday,January
159,68,ital_supr_l,1,01-01-2015 00:00,0.921898148,20.75,20.75,L,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,Thursday,January
160,68,ital_supr_m,1,01-01-2015 00:00,0.921898148,16.5,16.5,M,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,Thursday,January
161,69,bbq_ckn_l,1,01-01-2015 00:00,0.925150463,20.75,20.75,L,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,Thursday,January
162,70,ital_veggie_s,1,02-01-2015 00:00,0.4853125,12.75,12.75,S,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza,Friday,January
163,70,soppressata_l,1,02-01-2015 00:00,0.4853125,20.75,20.75,L,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza,Friday,January
164,71,thai_ckn_l,1,02-01-2015 00:00,0.486689815,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,January
165,72,spinach_fet_l,1,02-01-2015 00:00,0.498206019,20.25,20.25,L,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza,Friday,January
166,73,thai_ckn_s,1,02-01-2015 00:00,0.499259259,12.75,12.75,S,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,January
167,74,five_cheese_l,1,02-01-2015 00:00,0.500833333,18.5,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza,Friday,January
168,74,mexicana_l,1,02-01-2015 00:00,0.500833333,20.25,20.25,L,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza,Friday,January
169,74,spin_pesto_s,1,02-01-2015 00:00,0.500833333,12.5,12.5,S,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",The Spinach Pesto Pizza,Friday,January
170,74,spinach_supr_l,1,02-01-2015 00:00,0.500833333,20.75,20.75,L,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza,Friday,January
171,75,ital_supr_s,1,02-01-2015 00:00,0.507118056,12.5,12.5,S,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,Friday,January
172,75,mediterraneo_l,1,02-01-2015 00:00,0.507118056,20.25,20.25,L,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza,Friday,January
173,75,napolitana_l,1,02-01-2015 00:00,0.507118056,20.5,20.5,L,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,Friday,January
174,76,big_meat_s,1,02-01-2015 00:00,0.514780093,12,12,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,Friday,January
175,76,hawaiian_l,1,02-01-2015 00:00,0.514780093,16.5,16.5,L,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,Friday,January
176,76,ital_veggie_l,1,02-01-2015 00:00,0.514780093,21,21,L,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza,Friday,January
177,76,spicy_ital_l,1,02-01-2015 00:00,0.514780093,20.75,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,Friday,January
178,77,bbq_ckn_m,1,02-01-2015 00:00,0.515810185,16.75,16.75,M,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,Friday,January
179,77,hawaiian_m,1,02-01-2015 00:00,0.515810185,13.25,13.25,M,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,Friday,January
180,78,big_meat_s,1,02-01-2015 00:00,0.519606481,12,12,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,Friday,January
181,78,classic_dlx_s,1,02-01-2015 00:00,0.519606481,12,12,S,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,Friday,January
182,78,four_cheese_l,1,02-01-2015 00:00,0.519606481,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,Friday,January
183,78,ital_cpcllo_m,1,02-01-2015 00:00,0.519606481,16,16,M,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,Friday,January
184,78,spicy_ital_l,3,02-01-2015 00:00,0.519606481,20.75,62.25,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,Friday,January
185,78,thai_ckn_s,1,02-01-2015 00:00,0.519606481,12.75,12.75,S,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,January
186,79,ital_cpcllo_l,1,02-01-2015 00:00,0.520266204,20.5,20.5,L,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,Friday,January
187,79,pep_msh_pep_s,1,02-01-2015 00:00,0.520266204,11,11,S,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza",Friday,January
188,79,thai_ckn_l,1,02-01-2015 00:00,0.520266204,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,January
189,80,pepperoni_s,1,02-01-2015 00:00,0.52474537,9.75,9.75,S,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,Friday,January
190,80,thai_ckn_m,1,02-01-2015 00:00,0.52474537,16.75,16.75,M,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,January
191,81,thai_ckn_l,1,02-01-2015 00:00,0.527789352,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,January
192,82,big_meat_s,1,02-01-2015 00:00,0.531840278,12,12,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,Friday,January
193,82,cali_ckn_m,1,02-01-2015 00:00,0.531840278,16.75,16.75,M,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,Friday,January
194,82,spicy_ital_l,1,02-01-2015 00:00,0.531840278,20.75,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,Friday,January
195,82,veggie_veg_m,1,02-01-2015 00:00,0.531840278,16,16,M,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,Friday,January
196,83,southw_ckn_s,1,02-01-2015 00:00,0.537118056,12.75,12.75,S,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,Friday,January
197,84,pepperoni_l,1,02-01-2015 00:00,0.551168981,15.25,15.25,L,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,Friday,January
198,85,classic_dlx_m,1,02-01-2015 00:00,0.565844907,16,16,M,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,Friday,January
199,85,classic_dlx_s,1,02-01-2015 00:00,0.565844907,12,12,S,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,Friday,January
200,85,ital_supr_l,1,02-01-2015 00:00,0.565844907,20.75,20.75,L,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,Friday,January
201,85,the_greek_m,1,02-01-2015 00:00,0.565844907,16,16,M,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza,Friday,January
202,86,hawaiian_l,1,02-01-2015 00:00,0.569803241,16.5,16.5,L,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,Friday,January
203,87,ital_cpcllo_m,1,02-01-2015 00:00,0.584050926,16,16,M,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,Friday,January
204,87,mexicana_m,1,02-01-2015 00:00,0.584050926,16,16,M,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza,Friday,January
205,87,spinach_supr_l,1,02-01-2015 00:00,0.584050926,20.75,20.75,L,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza,Friday,January
206,87,spinach_supr_s,1,02-01-2015 00:00,0.584050926,12.5,12.5,S,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza,Friday,January
207,88,five_cheese_l,1,02-01-2015 00:00,0.59037037,18.5,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza,Friday,January
208,89,soppressata_l,1,02-01-2015 00:00,0.604386574,20.75,20.75,L,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza,Friday,January
209,89,thai_ckn_l,1,02-01-2015 00:00,0.604386574,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,January
210,90,sicilian_l,1,02-01-2015 00:00,0.631111111,20.25,20.25,L,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,Friday,January
211,90,thai_ckn_s,1,02-01-2015 00:00,0.631111111,12.75,12.75,S,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Friday,January
212,91,bbq_ckn_l,2,02-01-2015 00:00,0.635219907,20.75,41.5,L,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,Friday,January
213,91,ckn_pesto_s,1,02-01-2015 00:00,0.635219907,12.75,12.75,S,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza,Friday,January
214,91,pepperoni_s,1,02-01-2015 00:00,0.635219907,9.75,9.75,S,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,Friday,January
215,92,bbq_ckn_m,1,02-01-2015 00:00,0.636828704,16.75,16.75,M,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,Friday,January
216,92,ital_supr_l,1,02-01-2015 00:00,0.636828704,20.75,20.75,L,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,Friday,January
217,92,ital_supr_m,1,02-01-2015 00:00,0.636828704,16.5,16.5,M,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,Friday,January
218,92,ital_veggie_s,1,02-01-2015 00:00,0.636828704,12.75,12.75,S,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza,Friday,January
219,92,pepperoni_m,1,02-01-2015 00:00,0.636828704,12.5,12.5,M,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,Friday,January
220,92,peppr_salami_m,1,02-01-2015 00:00,0.636828704,16.5,16.5,M,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza,Friday,January
221,92,spinach_fet_s,1,02-01-2015 00:00,0.636828704,12,12,S,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza,Friday,January
222,92,spinach_supr_s,1,02-01-2015 00:00,0.636828704,12.5,12.5,S,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza,Friday,January
223,92,the_greek_m,2,02-01-2015 00:00,0.636828704,16,32,M,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza,Friday,January
224,93,sicilian_m,1,02-01-2015 00:00,0.645497685,16.25,16.25,M,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,Friday,January
225,94,ital_cpcllo_m,1,02-01-2015 00:00,0.678657407,16,16,M,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,Friday,January
226,94,southw_ckn_s,1,02-01-2015 00:00,0.678657407,12.75,12.75,S,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,Friday,January
227,95,napolitana_s,1,02-01-2015 00:00,0.679212963,12,12,S,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,Friday,January
228,95,peppr_salami_l,1,02-01-2015 00:00,0.679212963,20.75,20.75,L,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza,Friday,January
229,96,napolitana_s,1,02-01-2015 00:00,0.681481481,12,12,S,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,Friday,January
230,97,big_meat_s,1,02-01-2015 00:00,0.698298611,12,12,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,Friday,January
231,98,classic_dlx_l,1,02-01-2015 00:00,0.721041667,20.5,20.5,L,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,Friday,January
232,98,napolitana_l,1,02-01-2015 00:00,0.721041667,20.5,20.5,L,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,Friday,January
233,99,ital_supr_l,1,02-01-2015 00:00,0.740069444,20.75,20.75,L,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,Friday,January
234,100,hawaiian_l,1,02-01-2015 00:00,0.740474537,16.5,16.5,L,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,Friday,January
235,101,cali_ckn_l,1,02-01-2015 00:00,0.744131944,20.75,20.75,L,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,Friday,January
236,101,pepperoni_l,1,02-01-2015 00:00,0.744131944,15.25,15.25,L,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,Friday,January
237,101,soppressata_l,1,02-01-2015 00:00,0.744131944,20.75,20.75,L,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza,Friday,January
238,101,spicy_ital_m,1,02-01-2015 00:00,0.744131944,16.5,16.5,M,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,Friday,January
239,102,bbq_ckn_s,1,02-01-2015 00:00,0.74587963,12.75,12.75,S,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,Friday,January
240,102,prsc_argla_s,1,02-01-2015 00:00,0.74587963,12.5,12.5,S,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza,Friday,January
241,103,spinach_supr_s,1,02-01-2015 00:00,0.751493056,12.5,12.5,S,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza,Friday,January
242,104,bbq_ckn_m,1,02-01-2015 00:00,0.751527778,16.75,16.75,M,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,Friday,January
243,104,ckn_alfredo_m,1,02-01-2015 00:00,0.751527778,16.75,16.75,M,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",The Chicken Alfredo Pizza,Friday,January
244,104,ital_veggie_m,1,02-01-2015 00:00,0.751527778,16.75,16.75,M,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza,Friday,January
245,104,veggie_veg_l,1,02-01-2015 00:00,0.751527778,20.25,20.25,L,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,Friday,January
